HP,HP average
63,51.23006834
47,51.22926552
58,51.23055028
43,51.22898881
54,51.22951442
54,51.23003983
63,51.23227152
61,51.23412322
60,51.23578469
59,51.23725602
58,51.23853732
57,51.23962872
57,51.2407197
57,51.24181026
43,51.24024991
45,51.23906871
33,51.23561696
65,51.23822138
49,51.23779796
36,51.23491583
68,51.23808623
51,51.23804122
38,51.23553875
27,51.23095823
19,51.22486772
26,51.22010202
32,51.21647148
37,51.21378659
69,51.21714502
66,51.21993581
50,51.21970555
60,51.22136252
59,51.22283019
58,51.22410866
66,51.22689551
64,51.22930417
59,51.23076923
44,51.22940622
55,51.23011685
64,51.23252308
62,51.23455162
47,51.233754
58,51.23502825
57,51.23611373
66,51.23889307
64,51.24129494
62,51.24331953
70,51.24684854
64,51.24924755
62,51.25126951
70,51.25479504
67,51.25775522
65,51.26033835
72,51.26423605
78,51.26925968
82,51.27503288
63,51.27723516
70,51.28075117
53,51.28107398
39,51.27876854
66,51.28153153
64,51.28391818
62,51.28592871
70,51.28943913
53,51.28975994
39,51.28745547
58,51.28871391
57,51.28978444
43,51.28823088
69,51.29154956
52,51.29168228
39,51.28938003
70,51.2928839
67,51.29582475
65,51.29839012
49,51.29795995
59,51.2994012
44,51.29803555
32,51.29442574
23,51.28913409
50,51.28889304
75,51.29332586
71,51.29700935
68,51.30013082
51,51.30007474
52,51.30020549
62,51.30220396
61,51.30401494
46,51.30302465
48,51.30240806
58,51.30365808
43,51.3021086
34,51.2988806
64,51.30124977
62,51.30324506
61,51.30505314
69,51.30835198
66,51.3110904
50,51.31084607
37,51.30817962
57,51.30923994
66,51.31197616
50,51.31173184
37,51.30906721
27,51.30454207
19,51.29852969
12,51.29121697
8,51.28316279
24,51.2780878
30,51.27413056
63,51.2763109
47,51.2755159
76,51.28011152
58,51.28136034
43,51.27982163
54,51.28032696
63,51.28250371
61,51.28430826
46,51.28332714
57,51.28438834
43,51.28285078
66,51.28558174
64,51.28794063
48,51.28733074
35,51.28431009
25,51.27943631
17,51.2730812
34,51.26987952
66,51.27260934
50,51.27237354
60,51.27399037
68,51.27708835
65,51.27962963
63,51.28179967
70,51.28526472
53,51.28558208
74,51.28978534
70,51.29324699
67,51.29615242
51,51.29609765
52,51.29622781
45,51.29506378
56,51.29593346
65,51.29846609
63,51.30062823
61,51.3024201
69,51.30568895
66,51.30840259
73,51.31240768
69,51.31567288
66,51.31838317
64,51.32072338
71,51.32435424
68,51.32743036
65,51.32995205
49,51.3295224
66,51.33222714
50,51.33198157
37,51.32934021
41,51.32743689
30,51.32350774
21,51.31792227
25,51.31307551
56,51.3139385
56,51.31480118
56,51.31566354
65,51.31818182
63,51.32033119
61,51.32211185
60,51.32370793
68,51.32677455
51,51.32671447
38,51.32426471
27,51.31979416
33,51.31642778
37,51.31379754
57,51.31484203
57,51.31588613
57,51.31692986
57,51.3179732
57,51.31901615
57,51.32005873
57,51.32110092
43,51.31957439
31,51.3158474
64,51.31817348
48,51.31756509
72,51.32135655
55,51.32203079
41,51.32013927
58,51.32136314
43,51.3198388
31,51.31611722
64,51.31843985
62,51.32039546
47,51.31960461
35,51.31661786
39,51.31436414
28,51.31009879
33,51.30674959
53,51.30705925
62,51.30901445
61,51.31078611
46,51.30981539
57,51.31085526
43,51.30933674
45,51.30818414
33,51.30484018
58,51.30606282
57,51.30710243
57,51.30814166
43,51.3066253
31,51.30291971
22,51.29757344
43,51.29605983
45,51.29491154
47,51.29412837
70,51.29753874
67,51.30040102
51,51.30034627
38,51.29792274
62,51.29987247
47,51.29908925
58,51.3003096
43,51.29879825
31,51.29510286
22,51.28977066
29,51.28571429
20,51.28002183
27,51.27560488
33,51.27228083
23,51.26713948
29,51.26309091
20,51.25740774
27,51.25299891
54,51.25349809
40,51.25145349
29,51.24741144
20,51.24173629
13,51.23479208
3,51.22603486
8,51.21818842
24,51.21324864
41,51.21139539
30,51.20754717
63,51.2096862
47,51.20892274
58,51.21015413
57,51.21120377
57,51.21225304
57,51.21330192
43,51.21181373
54,51.21231884
40,51.21028799
71,51.21387179
68,51.2169111
51,51.21687183
38,51.21447964
27,51.21009772
19,51.20426995
47,51.20350941
49,51.20311087
72,51.20687161
55,51.2075574
41,51.20571222
30,51.20187963
63,51.20401156
61,51.20578139
69,51.20899566
52,51.20913852
39,51.20693391
70,51.21032677
53,51.21064982
62,51.212597
61,51.21436305
46,51.21342233
34,51.21031746
59,51.21172227
44,51.21042193
32,51.20695872
65,51.20944484
49,51.20904668
75,51.21333333
57,51.21437579
66,51.2170389
59,51.21844048
67,51.22128196
51,51.22124212
68,51.22426206
65,51.22674105
72,51.23047859
69,51.23367512
66,51.23633094
50,51.23610861
60,51.23768429
68,51.24069747
65,51.24317038
63,51.24528302
47,51.2445203
58,51.24573379
43,51.24425287
69,51.24744119
52,51.2475763
69,51.25076288
52,51.25089734
39,51.24869908
28,51.24452817
42,51.24286996
31,51.2392396
57,51.24027255
57,51.24130513
66,51.24395053
50,51.2437276
60,51.24529654
45,51.24417771
33,51.24090991
65,51.24337393
49,51.24297225
36,51.24024347
26,51.23572579
18,51.2297781
46,51.22884237
69,51.23202147
66,51.23466285
50,51.23444206
51,51.23440014
52,51.234537
39,51.23235031
28,51.22819871
58,51.22940861
57,51.23043944
57,51.23146991
43,51.23
31,51.22638814
64,51.22866833
48,51.22809209
49,51.2276945
36,51.2249777
68,51.22797003
51,51.22792937
52,51.22806705
62,51.22998752
47,51.22923351
60,51.23079665
68,51.23378475
51,51.2337431
38,51.23138582
27,51.22707035
58,51.22827635
57,51.2293039
57,51.23033108
66,51.2329596
64,51.23523132
62,51.23714642
70,51.24048381
67,51.2432865
51,51.24324324
38,51.24088889
69,51.2440455
52,51.24417985
62,51.24609097
47,51.24533665
49,51.24493783
36,51.24223051
26,51.23774858
18,51.23184804
25,51.22719205
17,51.22111801
11,51.21398155
8,51.20631542
10,51.19900674
8,51.19134598
49,51.19095745
36,51.18826449
68,51.19124424
65,51.1936913
63,51.19578313
61,51.19751993
60,51.19907899
59,51.20046042
58,51.20166431
43,51.20021243
61,51.2019469
69,51.20509644
66,51.20771408
64,51.209977
48,51.20940927
70,51.2127321
76,51.21711457
72,51.2207884
69,51.22393072
74,51.22795547
70,51.23127208
67,51.23405759
65,51.23648887
72,51.24015539
69,51.24329096
66,51.24589585
50,51.24567596
37,51.24316217
64,51.24541284
71,51.24889751
68,51.25185185
51,51.25180744
66,51.25440762
50,51.2541865
51,51.2541417
38,51.25180617
69,51.25493305
66,51.25753039
50,51.25730891
60,51.25884839
45,51.25774648
33,51.25453265
62,51.25642379
61,51.25813831
46,51.25721323
34,51.25417766
24,51.24938445
30,51.24564797
21,51.24033052
28,51.23624539
19,51.23057996
21,51.22526797
49,51.22487702
36,51.22220271
68,51.22514928
51,51.22510975
61,51.22682584
46,51.22590837
70,51.22920323
67,51.23197052
65,51.23438596
49,51.23399404
50,51.23377762
37,51.23128178
27,51.22703366
19,51.22138475
26,51.2169646
18,51.21114421
41,51.20935529
44,51.20809249
32,51.20472855
54,51.205218
63,51.20728291
61,51.20899702
69,51.21211061
66,51.21469816
50,51.21448565
51,51.21444814
52,51.21458552
53,51.21489771
76,51.21923077
72,51.22286314
69,51.22596994
66,51.22855146
50,51.22833683
60,51.229869
68,51.23279776
51,51.23275712
61,51.23446229
46,51.23354861
48,51.23298429
35,51.23015181
61,51.23185625
60,51.23338566
59,51.23474015
44,51.23347864
46,51.23256625
57,51.23357155
43,51.23213663
31,51.22861126
22,51.22351916
29,51.21964814
20,51.21421108
27,51.20999478
58,51.21117688
66,51.21375109
64,51.21597633
71,51.21941883
68,51.2223382
51,51.22229953
38,51.22
27,51.21578856
19,51.21018776
42,51.20858682
54,51.20907195
54,51.20955691
63,51.21160528
47,51.21087372
75,51.21500521
71,51.2184407
65,51.22083333
49,51.22044784
59,51.22179799
44,51.22054486
32,51.21721027
23,51.2123157
15,51.20603538
8,51.19854344
10,51.19140083
6,51.18356734
3,51.17521664
3,51.16686883
100,51.17532918
77,51.17980253
73,51.18358157
55,51.18424242
64,51.18646122
62,51.18833304
61,51.19003115
60,51.19155563
45,51.19048443
56,51.19131638
56,51.19214805
42,51.19055853
69,51.19363762
52,51.19377701
53,51.19408918
39,51.19198203
70,51.19523151
53,51.19554327
39,51.19343696
28,51.18943188
19,51.18387431
47,51.18315208
58,51.18432862
43,51.18291631
45,51.18184955
49,51.18147318
36,51.17885478
68,51.18175548
51,51.18172414
78,51.18634718
59,51.1876939
67,51.19041875
74,51.19434873
56,51.19517657
42,51.19359283
54,51.19407612
63,51.19610882
47,51.19538647
35,51.19259897
67,51.19531922
65,51.19769443
63,51.19972475
70,51.20295838
67,51.20567498
65,51.20804677
63,51.21007392
47,51.20935029
35,51.2065647
25,51.20206186
31,51.19859131
52,51.19872896
39,51.19663404
28,51.1926511
58,51.19381974
57,51.19481634
57,51.1958126
57,51.19680851
43,51.1954023
31,51.19193825
57,51.19293432
57,51.19393004
57,51.19492542
66,51.19746315
50,51.19725793
63,51.19928033
47,51.1985609
35,51.19578623
25,51.19129988
31,51.18784247
22,51.1828454
15,51.17665183
8,51.16926237
10,51.16221766
3,51.15397776
3,51.14574068
3,51.13750641
100,51.14586183
100,51.1542144
100,51.1625641
81,51.16766365
62,51.1695147
47,51.16880232
49,51.16843184
36,51.16584116
26,51.16154372
18,51.15588185
11,51.14902697
3,51.14080901
3,51.13259386
8,51.1252346
24,51.1206073
22,51.11564046
38,51.11340382
65,51.11577153
72,51.11933174
69,51.12237941
70,51.12559646
67,51.12830124
65,51.1306644
72,51.13421904
55,51.13487738
41,51.13315171
69,51.13619339
75,51.14025532
71,51.14363513
68,51.14650332
65,51.14886016
49,51.14849464
59,51.14982993
58,51.15099473
57,51.15198912
57,51.15298317
57,51.15397689
57,51.15497026
57,51.1559633
57,51.156956
57,51.15794837
66,51.16046867
50,51.16027165
60,51.16177219
59,51.16310251
67,51.16578992
65,51.16813709
49,51.1677693
50,51.16757123
37,51.16516873
69,51.16819261
66,51.1707069
50,51.17050847
72,51.1740383
69,51.17705862
52,51.17719803
39,51.1751355
57,51.17612193
66,51.1786319
64,51.18080244
62,51.18263372
61,51.18429514
46,51.18341794
34,51.18051091
54,51.18098782
40,51.17909691
59,51.18041934
44,51.17920541
62,51.18103448
61,51.18269393
46,51.18181818
48,51.18128062
49,51.18091216
76,51.18510387
72,51.18861871
55,51.1892622
55,51.18990547
41,51.18818565
44,51.18697266
55,51.18761599
55,51.18825911
41,51.18654073
53,51.18684654
39,51.18479177
28,51.18088334
19,51.1754593
42,51.17391304
54,51.17438922
63,51.1763814
70,51.17955196
53,51.17985854
62,51.18168042
47,51.18097643
49,51.18060933
75,51.18461797
71,51.18795221
54,51.1884253
40,51.18654331
70,51.18970737
76,51.19387927
58,51.19502354
57,51.19599933
57,51.19697479
43,51.19559738
54,51.19606855
40,51.1941878
71,51.19751428
68,51.20033585
65,51.20265279
72,51.20614403
69,51.20913058
75,51.21312301
71,51.21644295
68,51.21925851
51,51.21922174
38,51.21700486
41,51.21529175
68,51.21810562
74,51.22192424
70,51.22507123
67,51.22771448
51,51.22767633
38,51.22546064
47,51.22475297
35,51.22203617
55,51.22266868
41,51.22095748
30,51.21740586
59,51.21870817
44,51.21750042
32,51.21428571
32,51.21107209
64,51.2132107
62,51.21501421
47,51.2143096
53,51.21460806
67,51.21724599
65,51.21954887
63,51.22151687
61,51.22315016
46,51.22227789
48,51.22173986
49,51.22136895
50,51.22116508
51,51.22112817
73,51.22476222
55,51.22539206
55,51.22602168
41,51.22431621
53,51.22461231
39,51.22257419
28,51.21870312
54,51.21916667
54,51.21963006
40,51.21776075
43,51.2163918
59,51.21768821
47,51.21698585
35,51.21428571
67,51.2169136
51,51.2168775
61,51.21850557
69,51.22146423
66,51.22392281
64,51.2260479
48,51.22551139
35,51.22281344
54,51.22327515
54,51.2237367
54,51.22419811
54,51.22465936
63,51.22661572
61,51.2282392
60,51.22969606
45,51.22866157
33,51.22563507
58,51.22675963
66,51.22921162
66,51.23166279
64,51.23378132
62,51.23556735
61,51.23718693
46,51.23631841
48,51.23578179
49,51.23541114
50,51.23520636
51,51.23516738
38,51.23297432
69,51.23591783
52,51.23604439
39,51.23401789
42,51.23248882
31,51.22913907
36,51.22661811
37,51.22426349
69,51.22720503
66,51.22964924
64,51.23176179
62,51.23354284
61,51.23515793
60,51.23660714
59,51.23789056
47,51.23719008
58,51.23830772
43,51.23694646
45,51.23591607
47,51.23521639
35,51.23253509
25,51.22820343
40,51.22634968
71,51.22961373
68,51.23238158
65,51.23465347
49,51.23428477
36,51.23177169
56,51.23255814
45,51.23153034
56,51.23231657
42,51.23079459
31,51.22746003
57,51.22841134
43,51.22705553
31,51.22372323
64,51.22582771
71,51.22908432
68,51.23184588
51,51.2318077
38,51.22962963
65,51.23189598
49,51.23152871
76,51.23560382
72,51.23901958
69,51.24194079
52,51.24206545
39,51.24005261
42,51.23853362
54,51.23898751
40,51.23714051
71,51.24038778
68,51.24314112
65,51.24540079
63,51.24733125
61,51.24893268
46,51.24807092
57,51.2490151
66,51.25143607
64,51.25352806
71,51.25676784
54,51.25721785
40,51.25537149
29,51.25172188
62,51.25348418
47,51.25278689
35,51.25012293
25,51.24582104
17,51.24020973
46,51.23935125
56,51.24013104
42,51.23861775
31,51.23530375
58,51.23641126
57,51.23735472
57,51.23829787
43,51.23694976
45,51.23592932
33,51.23294618
65,51.23519791
63,51.23712183
47,51.23642904
58,51.23753474
57,51.23847663
43,51.23713025
31,51.23382353
57,51.23476556
57,51.23570729
43,51.23436224
31,51.23105813
45,51.23004082
73,51.23359452
55,51.23420924
41,51.23253916
68,51.23527492
65,51.23752039
63,51.23943892
47,51.23874755
60,51.2401761
68,51.24290838
65,51.24515077
63,51.24706649
70,51.25012221
67,51.25268817
51,51.25264701
61,51.25423453
60,51.25565869
68,51.25838489
74,51.26208693
56,51.26285807
42,51.26135069
53,51.26163358
50,51.26142834
60,51.26284971
59,51.26410799
67,51.26666667
51,51.26662331
52,51.26674252
62,51.26848692
61,51.27006825
60,51.2714866
59,51.27274204
58,51.27383466
57,51.27476453
57,51.27569411
57,51.27662338
43,51.27527999
31,51.27198961
64,51.27405484
48,51.27352369
35,51.27088402
25,51.26662342
56,51.26739095
42,51.26588846
66,51.26827687
64,51.27034036
62,51.27207908
61,51.27365522
69,51.27652681
75,51.28036929
57,51.28129555
57,51.2822215
57,51.28314716
57,51.28407252
43,51.28273183
66,51.28511327
64,51.28717036
71,51.29035911
68,51.29306162
65,51.29527814
63,51.29717057
61,51.29873909
60,51.30014547
68,51.30284421
65,51.30505736
63,51.30694669
70,51.30996608
53,51.31023902
39,51.30825125
42,51.30674847
45,51.30573043
56,51.30648806
42,51.30498628
31,51.30171023
64,51.30375867
71,51.30693548
77,51.31107886
73,51.31457594
69,51.31742705
52,51.31753707
39,51.31555197
28,51.31179504
33,51.30884485
58,51.30992268
66,51.31228861
64,51.31433172
48,51.3137981
35,51.31117193
39,51.30919041
70,51.31219826
67,51.31472245
51,51.31467181
73,51.31815988
69,51.32100354
66,51.32336388
64,51.32540193
62,51.32711783
61,51.32867245
60,51.33006588
59,51.3312982
58,51.33236948
66,51.33472535
64,51.33675927
48,51.33622351
58,51.33729331
43,51.33595506
45,51.33493821
47,51.33424262
70,51.33723729
67,51.33974976
51,51.33969527
38,51.33755613
69,51.34038801
66,51.34273806
64,51.34476679
62,51.34647436
70,51.34946323
56,51.35020827
56,51.35095307
65,51.35313901
72,51.35644516
55,51.3570285
55,51.35761165
55,51.35819462
55,51.3587774
64,51.3608
48,51.36026236
35,51.35764555
39,51.35566928
70,51.35865046
67,51.36115108
74,51.36476982
56,51.36551063
65,51.36768936
49,51.36731107
54,51.36773163
40,51.36591599
29,51.3623443
20,51.35733674
13,51.35121328
8,51.3442937
10,51.3376955
3,51.32998245
3,51.32227186
8,51.3153613
24,51.31100478
16,51.30537394
40,51.30357143
68,51.30623306
65,51.30841568
49,51.30804781
59,51.30927342
44,51.30810897
32,51.30503345
23,51.30052556
15,51.29474522
8,51.28785225
24,51.28350844
50,51.28330415
51,51.28325907
52,51.28337311
62,51.28507795
47,51.28439637
35,51.28180662
25,51.2776276
17,51.27217806
11,51.26577651
8,51.25890019
33,51.25599873
53,51.25627582
53,51.25655282
62,51.25825921
70,51.26123551
67,51.26373452
51,51.26369265
38,51.2615873
27,51.25773687
19,51.25261822
26,51.24861177
32,51.24555838
23,51.24107851
45,51.2400888
33,51.23719677
26,51.23319594
32,51.23014741
23,51.22567353
15,51.21993345
8,51.21308619
10,51.2065579
8,51.19971492
49,51.19936659
39,51.19743509
56,51.19819535
42,51.19673947
66,51.19908213
50,51.19889241
37,51.1966461
69,51.1994622
66,51.20180294
50,51.2016129
37,51.19936759
62,51.20107493
47,51.20041094
35,51.19785082
25,51.19371149
17,51.18830964
25,51.18417312
31,51.18098547
22,51.1763777
15,51.17066625
8,51.16385162
33,51.16098485
23,51.15654095
15,51.15083623
3,51.14324026
8,51.13643533
10,51.12994796
3,51.12235888
8,51.11556046
10,51.10907945
8,51.10228526
30,51.09895997
63,51.10083504
61,51.10239445
60,51.10379587
45,51.10283465
33,51.09998425
23,51.09556045
24,51.09129545
39,51.08939251
42,51.08796223
54,51.08842039
63,51.09029416
47,51.08965083
49,51.08932222
50,51.08915094
60,51.0905518
45,51.08959447
33,51.08675153
65,51.08893777
49,51.08860958
50,51.08843858
51,51.08842469
41,51.08684045
30,51.0835296
30,51.08021978
24,51.07596924
55,51.07658506
41,51.07500392
53,51.07530593
39,51.07341176
28,51.06979297
33,51.06695939
65,51.06914393
63,51.07101427
47,51.07037618
35,51.0678577
39,51.06596678
28,51.06235313
19,51.05733083
12,51.05121378
3,51.04368932
3,51.03616721
3,51.02864746
100,51.03631241
100,51.04397496
87,51.049601
100,51.05725907
97,51.06444549
100,51.07209884
95,51.07896794
73,51.08239525
69,51.08519619
66,51.08752735
64,51.08954524
48,51.0890625
65,51.09123574
49,51.09090909
36,51.08855224
40,51.08682074
59,51.08805621
44,51.08694973
55,51.08756048
55,51.08817104
41,51.08659697
44,51.08549142
55,51.08610201
64,51.08811603
48,51.08763449
35,51.08512629
60,51.08651598
59,51.08774938
58,51.08882655
57,51.08974758
66,51.09207042
50,51.09190031
37,51.08970565
33,51.08688882
65,51.08905496
49,51.08872976
59,51.08996109
67,51.09243697
74,51.09600124
70,51.09894213
76,51.10281537
81,51.10746501
62,51.10915876
70,51.11209577
53,51.11238924
53,51.11268262
62,51.11437451
70,51.11730889
53,51.11760137
57,51.11851507
66,51.12082622
50,51.12065217
51,51.12063344
38,51.11859671
69,51.12137203
66,51.12368094
64,51.12567882
71,51.12876202
68,51.13137894
65,51.13352978
63,51.13536982
47,51.13472868
35,51.13222756
39,51.13034718
70,51.13327135
67,51.13572978
51,51.13570875
38,51.1336741
57,51.13458262
66,51.13688448
50,51.13670847
67,51.13916409
51,51.13914255
38,51.13710925
27,51.13337459
33,51.13056931
23,51.1262181
29,51.12279616
62,51.12447812
61,51.12600495
69,51.12876797
66,51.13106646
64,51.13305517
62,51.13473424
53,51.1350224
74,51.13855422
70,51.14146718
67,51.143916
65,51.14605527
49,51.14572399
59,51.14693626
44,51.14583333
55,51.14642802
55,51.14702252
55,51.14761684
41,51.14605182
53,51.1463377
74,51.14986124
56,51.15060891
56,51.15135635
42,51.14994606
31,51.14684129
22,51.14235095
15,51.13678373
8,51.13014015
24,51.12596243
16,51.12055427
10,51.11422414
8,51.10758812
49,51.10726377
36,51.10493922
26,51.10107692
41,51.09952315
30,51.09627807
63,51.09810857
61,51.099631
69,51.10238278
75,51.10605595
71,51.10911326
68,51.11170867
65,51.11384237
72,51.11705069
69,51.11979727
66,51.12208231
73,51.12544142
78,51.12956709
59,51.13077513
44,51.12968079
46,51.12889366
57,51.12979442
57,51.13069489
57,51.13159509
57,51.13249502
57,51.13339466
43,51.13214778
67,51.13458001
65,51.13670498
49,51.13637757
50,51.13620346
37,51.13403799
27,51.13034155
58,51.13139357
43,51.13014852
31,51.12706675
64,51.1290372
71,51.13207836
54,51.13251721
63,51.13433293
70,51.13721891
67,51.13964515
60,51.14100015
59,51.14220183
67,51.1446262
51,51.1446041
52,51.14473483
61,51.14624083
60,51.14759358
68,51.15016804
65,51.15228349
49,51.1519548
36,51.14964117
61,51.15114504
60,51.1524958
59,51.15369353
67,51.1561117
74,51.15959719
70,51.1624714
53,51.16275168
69,51.16547201
66,51.16773407
64,51.1696905
71,51.17271341
54,51.17314434
54,51.17357513
63,51.17537711
61,51.17687386
60,51.17821782
68,51.18077977
65,51.18288412
72,51.18605359
69,51.18876541
66,51.19101979
50,51.19083853
60,51.19217894
45,51.19123688
33,51.18846973
37,51.18631179
41,51.18476277
53,51.18503877
39,51.18318638
28,51.17966256
19,51.17477204
12,51.16881933
8,51.16226071
24,51.15813459
44,51.15704739
32,51.15413819
37,51.15198907
27,51.14832245
33,51.1455677
65,51.14767036
49,51.14734446
72,51.15050827
78,51.15458131
59,51.15577127
44,51.15468608
55,51.15526914
55,51.15585203
41,51.15431257
53,51.1545923
39,51.15275042
42,51.15136364
54,51.15179518
40,51.15010603
59,51.15129487
44,51.15021199
50,51.15003785
78,51.15410233
59,51.15528984
44,51.15420702
32,51.15130882
65,51.15340393
49,51.1530782
59,51.15426497
58,51.15530017
43,51.15406713
54,51.15449735
40,51.15281137
35,51.15037026
67,51.15276519
74,51.15621695
70,51.15906344
53,51.15934149
69,51.16203564
52,51.16216216
39,51.16032609
70,51.16316981
53,51.16344703
39,51.16161159
42,51.16022933
31,51.15718811
36,51.15490196
68,51.15744232
65,51.15952955
63,51.16131464
47,51.16068737
58,51.16171816
57,51.16259795
66,51.16483351
73,51.16812293
55,51.16870011
41,51.16716867
44,51.16608944
55,51.16666667
64,51.16859852
48,51.16812161
35,51.16568849
25,51.16175143
26,51.157966
18,51.15297834
11,51.14693939
8,51.14045113
10,51.13426552
8,51.12778112
40,51.12610852
29,51.12278329
55,51.12336589
41,51.12184495
30,51.11867207
21,51.11414839
45,51.11323021
68,51.11576577
51,51.11574839
74,51.11918343
56,51.11991595
42,51.11854742
54,51.11897974
40,51.11731173
29,51.1139943
34,51.11142771
24,51.10736242
50,51.1071964
37,51.1050817
69,51.10776379
66,51.1099955
64,51.11192688
48,51.11146067
35,51.10904733
25,51.10513704
17,51.10002995
46,51.09926636
57,51.1001497
43,51.09893728
31,51.09592936
22,51.09157564
29,51.0882705
60,51.08960359
59,51.09078672
58,51.09181995
66,51.09404904
64,51.09597847
62,51.09760837
61,51.09908833
60,51.10041841
59,51.10159869
58,51.10262922
57,51.10351008
57,51.10439068
57,51.10527102
57,51.10615109
43,51.10494104
37,51.10283582
64,51.10476048
71,51.10772904
68,51.11024914
51,51.1102327
38,51.1082774
27,51.10468237
19,51.09989563
12,51.09406679
8,51.08764346
10,51.08152012
3,51.07435554
8,51.06793802
33,51.06524654
23,51.06106643
45,51.06016381
56,51.06089934
53,51.06118803
53,51.06147663
53,51.06176514
39,51.05997024
58,51.06100283
43,51.05980363
31,51.05681987
22,51.05249851
43,51.05130112
54,51.05173952
63,51.05351568
61,51.05499405
60,51.05632338
59,51.05750371
58,51.05853514
66,51.0607546
64,51.06267637
62,51.06430056
47,51.0636971
49,51.06339074
59,51.0645688
58,51.0655981
57,51.06647871
57,51.06735905
57,51.06823913
43,51.06704242
69,51.06970191
52,51.06983986
53,51.07012602
39,51.06833679
28,51.06491774
33,51.06224066
23,51.05808268
29,51.05481481
62,51.05643608
70,51.05924171
53,51.0595291
39,51.05774356
28,51.05433013
33,51.05165779
37,51.04957822
27,51.04601953
19,51.0412783
12,51.03550296
8,51.0291377
49,51.02883762
50,51.02868549
37,51.02661147
69,51.02926829
52,51.02941176
62,51.03103295
47,51.03043735
53,51.03072832
53,51.0310192
53,51.03131
69,51.03396338
52,51.03410601
39,51.0323295
58,51.03335793
43,51.03217237
54,51.0326103
40,51.03098259
52,51.03112553
74,51.03451327
70,51.03731013
53,51.03759953
39,51.03582486
70,51.03862028
67,51.04097273
74,51.04435603
70,51.04714896
53,51.04743665
53,51.04772426
39,51.04594993
28,51.04255632
49,51.04225559
50,51.04210216
60,51.04342067
45,51.04253127
33,51.0398764
23,51.03575107
18,51.03089144
25,51.0270628
31,51.02411765
42,51.02279077
54,51.02322846
40,51.02160811
29,51.01837155
31,51.01542983
62,51.01704378
47,51.01645365
49,51.01615746
50,51.01600822
37,51.01395007
41,51.01247981
53,51.01277158
39,51.01100837
28,51.00763135
49,51.00733676
36,51.00513498
26,51.00146692
18,50.99662658
11,50.99076111
3,50.98372434
8,50.97742267
26,50.97376136
52,50.97391177
69,50.97655334
66,50.97875458
64,50.98066217
71,50.98359455
68,50.9860867
65,50.98813882
49,50.98784773
59,50.98902064
58,50.99004684
57,50.99092639
43,50.9897571
54,50.99019751
40,50.98858982
43,50.98742138
54,50.98786195
40,50.9862553
29,50.98304094
50,50.98289724
37,50.98085355
27,50.97734912
33,50.97472238
53,50.97501826
39,50.97326906
28,50.96991383
19,50.96524533
12,50.95955614
3,50.95255474
3,50.94555539
3,50.93855809
100,50.9457172
88,50.95112343
90,50.95681984
75,50.96032672
57,50.96120753
43,50.96004666
54,50.96048987
63,50.9622449
47,50.9616674
35,50.9593413
25,50.95555879
31,50.95265152
22,50.94843409
15,50.94319837
8,50.93694481
45,50.93608037
47,50.93550735
58,50.93653566
57,50.93741813
66,50.93961001
64,50.94151026
62,50.943119
47,50.94254545
70,50.94531704
76,50.9489603
81,50.95332946
76,50.95697049
72,50.96002907
69,50.96265078
66,50.9648358
64,50.96672962
62,50.96833236
61,50.9697894
69,50.97240778
66,50.97458981
64,50.97648084
62,50.978081
70,50.9808418
53,50.98113481
53,50.98142774
62,50.98302626
61,50.98447926
60,50.9857868
68,50.98825406
51,50.98825576
60,50.98956219
59,50.99072329
55,50.99130435
64,50.99318939
71,50.99608809
54,50.99652325
54,50.99695829
63,50.9986966
61,51.0001448
60,51.00144781
59,51.00260567
67,51.00492112
65,51.00694645
72,51.00998408
69,51.01258681
66,51.01475481
64,51.01663292
71,51.01952278
68,51.02197802
65,51.02399884
63,51.02572998
70,51.02847232
67,51.03078035
65,51.03279873
49,51.03250506
36,51.03033367
40,51.02874061
64,51.03061372
71,51.03349697
54,51.03392522
63,51.03565242
70,51.03838938
53,51.03867244
39,51.03693551
42,51.03563185
61,51.03706909
46,51.03634266
57,51.0372026
57,51.03806228
66,51.04021911
50,51.04006918
48,51.03963107
58,51.04063401
43,51.03947558
31,51.03658888
64,51.038456
62,51.04003456
61,51.04146868
69,51.04405413
66,51.046207
64,51.04807139
62,51.04964743
61,51.05107914
69,51.05366134
66,51.05581128
50,51.05565943
51,51.05565142
38,51.05377426
69,51.05635423
66,51.05850223
64,51.06036217
71,51.06322748
77,51.06695402
73,51.07010487
69,51.07268026
52,51.07281344
53,51.07309018
61,51.07451543
46,51.07378697
48,51.07334577
73,51.07649254
78,51.08035586
59,51.08149211
44,51.08047626
55,51.08103844
55,51.08160046
50,51.08144537
37,51.07942652
41,51.07798165
53,51.07825713
39,51.07652623
63,51.0782347
47,51.07765043
35,51.07534737
25,51.07161272
40,51.07002721
29,51.06686712
20,51.06241947
13,51.05697109
3,51.05009303
8,51.04393246
10,51.03805981
3,51.03118741
8,51.02503218
10,51.01916476
3,51.01229801
3,51.00543323
8,50.9992852
24,50.99542596
16,50.99042447
10,50.98456702
8,50.97842549
10,50.97257143
8,50.96643337
49,50.96615253
59,50.96729973
58,50.96830383
66,50.97044968
50,50.97031116
73,50.97345512
69,50.9760274
75,50.97945499
57,50.98031384
43,50.97917558
31,50.9763263
22,50.9721945
29,50.96906188
20,50.96464718
13,50.95923603
3,50.95240131
8,50.94628099
